"","country","date","searches"
"2235","Indonesia",2007-04-08,0.427
"2236","Mexico",2007-04-08,0.066
"2237","Philippines",2007-04-08,0.071
"2238","Singapore",2007-04-08,0.111
"2239","Thailand",2007-04-08,NA
"2240","Venezuela",2007-04-08,0.183
"2241","Argentina",2007-04-15,0.325
"2242","Bolivia",2007-04-15,0.082
"2243","Brazil",2007-04-15,0.384
"2244","India",2007-04-15,0.019
"2245","Indonesia",2007-04-15,0.392
"2246","Mexico",2007-04-15,0.083
"2247","Philippines",2007-04-15,0.068
"2248","Singapore",2007-04-15,0.148
"2249","Thailand",2007-04-15,NA
"2250","Venezuela",2007-04-15,0.166
"2251","Argentina",2007-04-22,0.207
"2252","Bolivia",2007-04-22,0.089
"2253","Brazil",2007-04-22,0.393
"2254","India",2007-04-22,0.028
"2255","Indonesia",2007-04-22,0.352
"2256","Mexico",2007-04-22,0.068
"2257","Philippines",2007-04-22,0.07
"2258","Singapore",2007-04-22,0.142
"2259","Thailand",2007-04-22,NA
"2260","Venezuela",2007-04-22,0.162
"2261","Argentina",2007-04-29,0.128
"2262","Bolivia",2007-04-29,0.081
"2263","Brazil",2007-04-29,0.333
"2264","India",2007-04-29,0.03
"2265","Indonesia",2007-04-29,0.487
"2266","Mexico",2007-04-29,0.073
"2267","Philippines",2007-04-29,0.063
"2268","Singapore",2007-04-29,0.191
"2269","Thailand",2007-04-29,NA
"2270","Venezuela",2007-04-29,0.156
"2271","Argentina",2007-05-06,0.104
"2272","Bolivia",2007-05-06,0.046
"2273","Brazil",2007-05-06,0.269
"2274","India",2007-05-06,0.031
"2275","Indonesia",2007-05-06,0.348
"2276","Mexico",2007-05-06,0.056
"2277","Philippines",2007-05-06,0.062
"2278","Singapore",2007-05-06,0.188
"2279","Thailand",2007-05-06,NA
"2280","Venezuela",2007-05-06,0.179
"2281","Argentina",2007-05-13,0.07
"2282","Bolivia",2007-05-13,0.059
"2283","Brazil",2007-05-13,0.253
"2284","India",2007-05-13,0.029
"2285","Indonesia",2007-05-13,0.299
"2286","Mexico",2007-05-13,0.061
"2287","Philippines",2007-05-13,0.061
"2288","Singapore",2007-05-13,0.213
"2289","Thailand",2007-05-13,NA
"2290","Venezuela",2007-05-13,0.174
"2291","Argentina",2007-05-20,0.053
"2292","Bolivia",2007-05-20,0.064
"2293","Brazil",2007-05-20,0.221
"2294","India",2007-05-20,0.046
"2295","Indonesia",2007-05-20,0.322
"2296","Mexico",2007-05-20,0.07
"2297","Philippines",2007-05-20,0.063
"2298","Singapore",2007-05-20,0.287
"2299","Thailand",2007-05-20,NA
"2300","Venezuela",2007-05-20,0.163
"2301","Argentina",2007-05-27,0.055
"2302","Bolivia",2007-05-27,0.049
"2303","Brazil",2007-05-27,0.173
"2304","India",2007-05-27,0.045
"2305","Indonesia",2007-05-27,0.321
"2306","Mexico",2007-05-27,0.081
"2307","Philippines",2007-05-27,0.072
"2308","Singapore",2007-05-27,0.293
"2309","Thailand",2007-05-27,NA
"2310","Venezuela",2007-05-27,0.17
"2311","Argentina",2007-06-03,0.051
"2312","Bolivia",2007-06-03,0.037
"2313","Brazil",2007-06-03,0.146
"2314","India",2007-06-03,0.06
"2315","Indonesia",2007-06-03,0.317
"2316","Mexico",2007-06-03,0.091
"2317","Philippines",2007-06-03,0.071
"2318","Singapore",2007-06-03,0.263
"2319","Thailand",2007-06-03,NA
"2320","Venezuela",2007-06-03,0.189
"2321","Argentina",2007-06-10,0.053
"2322","Bolivia",2007-06-10,0.029
"2323","Brazil",2007-06-10,0.18
"2324","India",2007-06-10,0.082
"2325","Indonesia",2007-06-10,0.25
"2326","Mexico",2007-06-10,0.096
"2327","Philippines",2007-06-10,0.068
"2328","Singapore",2007-06-10,0.284
"2329","Thailand",2007-06-10,NA
"2330","Venezuela",2007-06-10,0.189
"2331","Argentina",2007-06-17,0.043
"2332","Bolivia",2007-06-17,0.022
"2333","Brazil",2007-06-17,0.13
"2334","India",2007-06-17,0.1
"2335","Indonesia",2007-06-17,0.23
"2336","Mexico",2007-06-17,0.1
"2337","Philippines",2007-06-17,0.078
"2338","Singapore",2007-06-17,0.347
"2339","Thailand",2007-06-17,NA
"2340","Venezuela",2007-06-17,0.224
"2341","Argentina",2007-06-24,0.039
"2342","Bolivia",2007-06-24,0.024
"2343","Brazil",2007-06-24,0.101
"2344","India",2007-06-24,0.116
"2345","Indonesia",2007-06-24,0.188
"2346","Mexico",2007-06-24,0.115
"2347","Philippines",2007-06-24,0.11
"2348","Singapore",2007-06-24,0.434
"2349","Thailand",2007-06-24,NA
"2350","Venezuela",2007-06-24,0.203
"2351","Argentina",2007-07-01,0.024
"2352","Bolivia",2007-07-01,0.024
"2353","Brazil",2007-07-01,0.088
"2354","India",2007-07-01,0.105
"2355","Indonesia",2007-07-01,0.213
"2356","Mexico",2007-07-01,0.104
"2357","Philippines",2007-07-01,0.138
"2358","Singapore",2007-07-01,0.413
"2359","Thailand",2007-07-01,NA
"2360","Venezuela",2007-07-01,0.22
"2361","Argentina",2007-07-08,0.019
"2362","Bolivia",2007-07-08,0.017
"2363","Brazil",2007-07-08,0.1
"2364","India",2007-07-08,0.136
"2365","Indonesia",2007-07-08,0.181
"2366","Mexico",2007-07-08,0.106
"2367","Philippines",2007-07-08,0.168
"2368","Singapore",2007-07-08,0.406
"2369","Thailand",2007-07-08,NA
"2370","Venezuela",2007-07-08,0.234
"2371","Argentina",2007-07-15,0.019
"2372","Bolivia",2007-07-15,0.017
"2373","Brazil",2007-07-15,0.087
"2374","India",2007-07-15,0.129
"2375","Indonesia",2007-07-15,0.22
"2376","Mexico",2007-07-15,0.116
"2377","Philippines",2007-07-15,0.223
"2378","Singapore",2007-07-15,0.377
"2379","Thailand",2007-07-15,NA
"2380","Venezuela",2007-07-15,0.262
"2381","Argentina",2007-07-22,0.019
"2382","Bolivia",2007-07-22,0.018
"2383","Brazil",2007-07-22,0.075
"2384","India",2007-07-22,0.097
"2385","Indonesia",2007-07-22,0.214
"2386","Mexico",2007-07-22,0.118
"2387","Philippines",2007-07-22,0.208
"2388","Singapore",2007-07-22,0.33
"2389","Thailand",2007-07-22,NA
"2390","Venezuela",2007-07-22,0.288
"2391","Argentina",2007-07-29,0.017
"2392","Bolivia",2007-07-29,0.019
"2393","Brazil",2007-07-29,0.074
"2394","India",2007-07-29,0.087
"2395","Indonesia",2007-07-29,0.215
"2396","Mexico",2007-07-29,0.104
"2397","Philippines",2007-07-29,0.158
"2398","Singapore",2007-07-29,0.339
"2399","Thailand",2007-07-29,NA
"2400","Venezuela",2007-07-29,0.309
"2401","Argentina",2007-08-05,0.017
"2402","Bolivia",2007-08-05,0.022
"2403","Brazil",2007-08-05,0.045
"2404","India",2007-08-05,0.1
"2405","Indonesia",2007-08-05,0.234
"2406","Mexico",2007-08-05,0.123
"2407","Philippines",2007-08-05,0.161
"2408","Singapore",2007-08-05,0.232
"2409","Thailand",2007-08-05,NA
"2410","Venezuela",2007-08-05,0.345
"2411","Argentina",2007-08-12,0.019
"2412","Bolivia",2007-08-12,0.019
"2413","Brazil",2007-08-12,0.05
"2414","India",2007-08-12,0.106
"2415","Indonesia",2007-08-12,0.197
"2416","Mexico",2007-08-12,0.149
"2417","Philippines",2007-08-12,0.196
"2418","Singapore",2007-08-12,0.214
"2419","Thailand",2007-08-12,NA
"2420","Venezuela",2007-08-12,0.346
"2421","Argentina",2007-08-19,0.017
"2422","Bolivia",2007-08-19,0.019
"2423","Brazil",2007-08-19,0.051
"2424","India",2007-08-19,0.134
"2425","Indonesia",2007-08-19,0.224
"2426","Mexico",2007-08-19,0.133
"2427","Philippines",2007-08-19,0.199
"2428","Singapore",2007-08-19,0.192
"2429","Thailand",2007-08-19,NA
"2430","Venezuela",2007-08-19,0.388
"2431","Argentina",2007-08-26,0.022
"2432","Bolivia",2007-08-26,0.014
"2433","Brazil",2007-08-26,0.054
"2434","India",2007-08-26,0.118
"2435","Indonesia",2007-08-26,0.209
"2436","Mexico",2007-08-26,0.178
"2437","Philippines",2007-08-26,0.188
"2438","Singapore",2007-08-26,0.176
"2439","Thailand",2007-08-26,NA
"2440","Venezuela",2007-08-26,0.366
"2441","Argentina",2007-09-02,0.022
"2442","Bolivia",2007-09-02,0.012
"2443","Brazil",2007-09-02,0.068
"2444","India",2007-09-02,0.128
"2445","Indonesia",2007-09-02,0.179
"2446","Mexico",2007-09-02,0.186
"2447","Philippines",2007-09-02,0.205
"2448","Singapore",2007-09-02,0.192
"2449","Thailand",2007-09-02,NA
"2450","Venezuela",2007-09-02,0.375
"2451","Argentina",2007-09-09,0.019
"2452","Bolivia",2007-09-09,0.013
"2453","Brazil",2007-09-09,0.065
"2454","India",2007-09-09,0.151
"2455","Indonesia",2007-09-09,0.176
"2456","Mexico",2007-09-09,0.192
"2457","Philippines",2007-09-09,0.189
"2458","Singapore",2007-09-09,0.224
"2459","Thailand",2007-09-09,NA
"2460","Venezuela",2007-09-09,0.353
"2461","Argentina",2007-09-16,0.017
"2462","Bolivia",2007-09-16,0.01
"2463","Brazil",2007-09-16,0.062
"2464","India",2007-09-16,0.159
"2465","Indonesia",2007-09-16,0.233
"2466","Mexico",2007-09-16,0.24
"2467","Philippines",2007-09-16,0.225
"2468","Singapore",2007-09-16,0.23
"2469","Thailand",2007-09-16,NA
"2470","Venezuela",2007-09-16,0.378
"2471","Argentina",2007-09-23,0.034
"2472","Bolivia",2007-09-23,0.009
"2473","Brazil",2007-09-23,0.055
"2474","India",2007-09-23,0.16
"2475","Indonesia",2007-09-23,0.169
"2476","Mexico",2007-09-23,0.274
"2477","Philippines",2007-09-23,0.195
"2478","Singapore",2007-09-23,0.186
"2479","Thailand",2007-09-23,NA
"2480","Venezuela",2007-09-23,0.359
"2481","Argentina",2007-09-30,0.036
"2482","Bolivia",2007-09-30,0.01
"2483","Brazil",2007-09-30,0.059
"2484","India",2007-09-30,0.174
"2485","Indonesia",2007-09-30,0.174
"2486","Mexico",2007-09-30,0.345
"2487","Philippines",2007-09-30,0.248
"2488","Singapore",2007-09-30,0.17
"2489","Thailand",2007-09-30,NA
"2490","Venezuela",2007-09-30,0.362
"2491","Argentina",2007-10-07,0.029
"2492","Bolivia",2007-10-07,0.02
"2493","Brazil",2007-10-07,0.079
"2494","India",2007-10-07,0.205
"2495","Indonesia",2007-10-07,0.111
"2496","Mexico",2007-10-07,0.363
"2497","Philippines",2007-10-07,0.24
"2498","Singapore",2007-10-07,0.151
"2499","Thailand",2007-10-07,NA
"2500","Venezuela",2007-10-07,0.385
"2501","Argentina",2007-10-14,0.024
"2502","Bolivia",2007-10-14,0.03
"2503","Brazil",2007-10-14,0.119
"2504","India",2007-10-14,0.197
"2505","Indonesia",2007-10-14,0.126
"2506","Mexico",2007-10-14,0.488
"2507","Philippines",2007-10-14,0.18
"2508","Singapore",2007-10-14,0.126
"2509","Thailand",2007-10-14,NA
"2510","Venezuela",2007-10-14,0.434
"2511","Argentina",2007-10-21,0.034
"2512","Bolivia",2007-10-21,0.021
"2513","Brazil",2007-10-21,0.121
"2514","India",2007-10-21,0.172
"2515","Indonesia",2007-10-21,0.187
"2516","Mexico",2007-10-21,0.586
"2517","Philippines",2007-10-21,0.212
"2518","Singapore",2007-10-21,0.135
"2519","Thailand",2007-10-21,NA
"2520","Venezuela",2007-10-21,0.43
"2521","Argentina",2007-10-28,0.041
"2522","Bolivia",2007-10-28,0.017
"2523","Brazil",2007-10-28,0.122
"2524","India",2007-10-28,0.139
"2525","Indonesia",2007-10-28,0.201
"2526","Mexico",2007-10-28,0.529
"2527","Philippines",2007-10-28,0.2
"2528","Singapore",2007-10-28,0.124
"2529","Thailand",2007-10-28,NA
"2530","Venezuela",2007-10-28,0.417
"2531","Argentina",2007-11-04,0.031
"2532","Bolivia",2007-11-04,0.016
"2533","Brazil",2007-11-04,0.125
"2534","India",2007-11-04,0.11
"2535","Indonesia",2007-11-04,0.222
"2536","Mexico",2007-11-04,0.397
"2537","Philippines",2007-11-04,0.19
"2538","Singapore",2007-11-04,0.12
"2539","Thailand",2007-11-04,NA
"2540","Venezuela",2007-11-04,0.441
"2541","Argentina",2007-11-11,0.034
"2542","Bolivia",2007-11-11,0.014
"2543","Brazil",2007-11-11,0.099
"2544","India",2007-11-11,0.109
"2545","Indonesia",2007-11-11,0.195
"2546","Mexico",2007-11-11,0.287
"2547","Philippines",2007-11-11,0.17
"2548","Singapore",2007-11-11,0.111
"2549","Thailand",2007-11-11,NA
"2550","Venezuela",2007-11-11,0.457
"2551","Argentina",2007-11-18,0.027
"2552","Bolivia",2007-11-18,0.015
"2553","Brazil",2007-11-18,0.134
"2554","India",2007-11-18,0.116
"2555","Indonesia",2007-11-18,0.245
"2556","Mexico",2007-11-18,0.214
"2557","Philippines",2007-11-18,0.152
"2558","Singapore",2007-11-18,0.11
"2559","Thailand",2007-11-18,NA
"2560","Venezuela",2007-11-18,0.435
"2561","Argentina",2007-11-25,0.024
"2562","Bolivia",2007-11-25,0.014
"2563","Brazil",2007-11-25,0.131
"2564","India",2007-11-25,0.088
"2565","Indonesia",2007-11-25,0.192
"2566","Mexico",2007-11-25,0.162
"2567","Philippines",2007-11-25,0.139
"2568","Singapore",2007-11-25,0.116
"2569","Thailand",2007-11-25,NA
"2570","Venezuela",2007-11-25,0.411
"2571","Argentina",2007-12-02,0.024
"2572","Bolivia",2007-12-02,0.016
"2573","Brazil",2007-12-02,0.123
"2574","India",2007-12-02,0.072
"2575","Indonesia",2007-12-02,0.225
"2576","Mexico",2007-12-02,0.159
"2577","Philippines",2007-12-02,0.169
"2578","Singapore",2007-12-02,0.115
"2579","Thailand",2007-12-02,NA
"2580","Venezuela",2007-12-02,0.408
"2581","Argentina",2007-12-09,0.019
"2582","Bolivia",2007-12-09,0.015
"2583","Brazil",2007-12-09,0.105
"2584","India",2007-12-09,0.051
"2585","Indonesia",2007-12-09,0.217
"2586","Mexico",2007-12-09,0.115
"2587","Philippines",2007-12-09,0.141
"2588","Singapore",2007-12-09,0.107
"2589","Thailand",2007-12-09,NA
"2590","Venezuela",2007-12-09,0.441
"2591","Argentina",2007-12-16,0.014
"2592","Bolivia",2007-12-16,0.011
"2593","Brazil",2007-12-16,0.116
"2594","India",2007-12-16,0.045
"2595","Indonesia",2007-12-16,0.183
"2596","Mexico",2007-12-16,0.088
"2597","Philippines",2007-12-16,0.132
"2598","Singapore",2007-12-16,0.116
"2599","Thailand",2007-12-16,NA
"2600","Venezuela",2007-12-16,0.492
"2601","Argentina",2007-12-23,0.014
"2602","Bolivia",2007-12-23,0.01
"2603","Brazil",2007-12-23,0.15
"2604","India",2007-12-23,0.045
"2605","Indonesia",2007-12-23,0.22
"2606","Mexico",2007-12-23,0.069
"2607","Philippines",2007-12-23,0.134
"2608","Singapore",2007-12-23,0.126
"2609","Thailand",2007-12-23,NA
"2610","Venezuela",2007-12-23,0.568
"2611","Argentina",2007-12-30,0.014
"2612","Bolivia",2007-12-30,0.008
"2613","Brazil",2007-12-30,0.194
"2614","India",2007-12-30,0.043
"2615","Indonesia",2007-12-30,0.183
"2616","Mexico",2007-12-30,0.058
"2617","Philippines",2007-12-30,0.171
"2618","Singapore",2007-12-30,0.12
"2619","Thailand",2007-12-30,NA
"2620","Venezuela",2007-12-30,0.509
"2621","Argentina",2008-01-06,0.012
"2622","Bolivia",2008-01-06,0.009
"2623","Brazil",2008-01-06,0.164
"2624","India",2008-01-06,0.036
"2625","Indonesia",2008-01-06,0.219
"2626","Mexico",2008-01-06,0.063
"2627","Philippines",2008-01-06,0.149
"2628","Singapore",2008-01-06,0.138
"2629","Thailand",2008-01-06,NA
"2630","Venezuela",2008-01-06,0.558
"2631","Argentina",2008-01-13,0.014
"2632","Bolivia",2008-01-13,0.022
"2633","Brazil",2008-01-13,0.204
"2634","India",2008-01-13,0.04
"2635","Indonesia",2008-01-13,0.238
"2636","Mexico",2008-01-13,0.057
"2637","Philippines",2008-01-13,0.147
"2638","Singapore",2008-01-13,0.123
"2639","Thailand",2008-01-13,NA
"2640","Venezuela",2008-01-13,0.675
"2641","Argentina",2008-01-20,0.017
"2642","Bolivia",2008-01-20,0.028
"2643","Brazil",2008-01-20,0.175
"2644","India",2008-01-20,0.039
"2645","Indonesia",2008-01-20,0.309
"2646","Mexico",2008-01-20,0.055
"2647","Philippines",2008-01-20,0.16
"2648","Singapore",2008-01-20,0.14
"2649","Thailand",2008-01-20,NA
"2650","Venezuela",2008-01-20,0.773
"2651","Argentina",2008-01-27,0.014
"2652","Bolivia",2008-01-27,0.03
"2653","Brazil",2008-01-27,0.165
"2654","India",2008-01-27,0.038
"2655","Indonesia",2008-01-27,0.3
"2656","Mexico",2008-01-27,0.063
"2657","Philippines",2008-01-27,0.183
"2658","Singapore",2008-01-27,0.14
"2659","Thailand",2008-01-27,NA
"2660","Venezuela",2008-01-27,0.733
"2661","Argentina",2008-02-03,0.017
"2662","Bolivia",2008-02-03,0.028
"2663","Brazil",2008-02-03,0.156
"2664","India",2008-02-03,0.033
"2665","Indonesia",2008-02-03,0.284
"2666","Mexico",2008-02-03,0.062
"2667","Philippines",2008-02-03,0.186
"2668","Singapore",2008-02-03,0.124
"2669","Thailand",2008-02-03,NA
"2670","Venezuela",2008-02-03,0.729
"2671","Argentina",2008-02-10,0.022
"2672","Bolivia",2008-02-10,0.027
"2673","Brazil",2008-02-10,0.18
"2674","India",2008-02-10,0.021
"2675","Indonesia",2008-02-10,0.314
"2676","Mexico",2008-02-10,0.063
"2677","Philippines",2008-02-10,0.175
"2678","Singapore",2008-02-10,0.123
"2679","Thailand",2008-02-10,NA
"2680","Venezuela",2008-02-10,0.659
"2681","Argentina",2008-02-17,0.046
"2682","Bolivia",2008-02-17,0.052
"2683","Brazil",2008-02-17,0.191
"2684","India",2008-02-17,0.025
"2685","Indonesia",2008-02-17,0.28
"2686","Mexico",2008-02-17,0.064
"2687","Philippines",2008-02-17,0.164
"2688","Singapore",2008-02-17,0.122
"2689","Thailand",2008-02-17,NA
"2690","Venezuela",2008-02-17,0.624
"2691","Argentina",2008-02-24,0.041
"2692","Bolivia",2008-02-24,0.033
"2693","Brazil",2008-02-24,0.233
"2694","India",2008-02-24,0.026
"2695","Indonesia",2008-02-24,0.233
"2696","Mexico",2008-02-24,0.058
"2697","Philippines",2008-02-24,0.115
"2698","Singapore",2008-02-24,0.116
"2699","Thailand",2008-02-24,NA
"2700","Venezuela",2008-02-24,0.544
"2701","Argentina",2008-03-02,0.058
"2702","Bolivia",2008-03-02,0.028
"2703","Brazil",2008-03-02,0.27
"2704","India",2008-03-02,0.025
"2705","Indonesia",2008-03-02,0.193
"2706","Mexico",2008-03-02,0.065
"2707","Philippines",2008-03-02,0.116
"2708","Singapore",2008-03-02,0.108
"2709","Thailand",2008-03-02,NA
"2710","Venezuela",2008-03-02,0.522
"2711","Argentina",2008-03-09,0.099
"2712","Bolivia",2008-03-09,0.043
"2713","Brazil",2008-03-09,0.335
"2714","India",2008-03-09,0.026
"2715","Indonesia",2008-03-09,0.267
"2716","Mexico",2008-03-09,0.054
"2717","Philippines",2008-03-09,0.105
"2718","Singapore",2008-03-09,0.106
"2719","Thailand",2008-03-09,NA
"2720","Venezuela",2008-03-09,0.424
"2721","Argentina",2008-03-16,0.084
"2722","Bolivia",2008-03-16,0.033
"2723","Brazil",2008-03-16,0.447
"2724","India",2008-03-16,0.015
"2725","Indonesia",2008-03-16,0.231
"2726","Mexico",2008-03-16,0.055
"2727","Philippines",2008-03-16,0.097
"2728","Singapore",2008-03-16,0.108
"2729","Thailand",2008-03-16,NA
"2730","Venezuela",2008-03-16,0.31
"2731","Argentina",2008-03-23,0.075
"2732","Bolivia",2008-03-23,0.04
"2733","Brazil",2008-03-23,0.702
"2734","India",2008-03-23,0.021
"2735","Indonesia",2008-03-23,0.241
"2736","Mexico",2008-03-23,0.069
"2737","Philippines",2008-03-23,0.083
"2738","Singapore",2008-03-23,0.113
"2739","Thailand",2008-03-23,NA
"2740","Venezuela",2008-03-23,0.483
"2741","Argentina",2008-03-30,0.07
"2742","Bolivia",2008-03-30,0.041
"2743","Brazil",2008-03-30,0.957
"2744","India",2008-03-30,0.021
"2745","Indonesia",2008-03-30,0.268
"2746","Mexico",2008-03-30,0.065
"2747","Philippines",2008-03-30,0.084
"2748","Singapore",2008-03-30,0.109
"2749","Thailand",2008-03-30,NA
"2750","Venezuela",2008-03-30,0.374
"2751","Argentina",2008-04-06,0.082
"2752","Bolivia",2008-04-06,0.064
"2753","Brazil",2008-04-06,1
"2754","India",2008-04-06,0.024
"2755","Indonesia",2008-04-06,0.274
"2756","Mexico",2008-04-06,0.078
"2757","Philippines",2008-04-06,0.086
"2758","Singapore",2008-04-06,0.126
"2759","Thailand",2008-04-06,NA
"2760","Venezuela",2008-04-06,0.309
"2761","Argentina",2008-04-13,0.06
"2762","Bolivia",2008-04-13,0.044
"2763","Brazil",2008-04-13,0.758
"2764","India",2008-04-13,0.016
"2765","Indonesia",2008-04-13,0.283
"2766","Mexico",2008-04-13,0.078
"2767","Philippines",2008-04-13,0.083
"2768","Singapore",2008-04-13,0.145
"2769","Thailand",2008-04-13,NA
"2770","Venezuela",2008-04-13,0.27
"2771","Argentina",2008-04-20,0.063
"2772","Bolivia",2008-04-20,0.059
"2773","Brazil",2008-04-20,0.662
"2774","India",2008-04-20,0.026
"2775","Indonesia",2008-04-20,0.239
"2776","Mexico",2008-04-20,0.081
"2777","Philippines",2008-04-20,0.077
"2778","Singapore",2008-04-20,0.139
"2779","Thailand",2008-04-20,NA
"2780","Venezuela",2008-04-20,0.259
"2781","Argentina",2008-04-27,0.053
"2782","Bolivia",2008-04-27,0.046
"2783","Brazil",2008-04-27,0.451
"2784","India",2008-04-27,0.018
"2785","Indonesia",2008-04-27,0.27
"2786","Mexico",2008-04-27,0.063
"2787","Philippines",2008-04-27,0.078
"2788","Singapore",2008-04-27,0.146
"2789","Thailand",2008-04-27,NA
"2790","Venezuela",2008-04-27,0.239
"2791","Argentina",2008-05-04,0.043
"2792","Bolivia",2008-05-04,0.054
"2793","Brazil",2008-05-04,0.309
"2794","India",2008-05-04,0.014
"2795","Indonesia",2008-05-04,0.259
"2796","Mexico",2008-05-04,0.071
"2797","Philippines",2008-05-04,0.075
"2798","Singapore",2008-05-04,0.142
"2799","Thailand",2008-05-04,NA
"2800","Venezuela",2008-05-04,0.222
"2801","Argentina",2008-05-11,0.029
"2802","Bolivia",2008-05-11,0.031
"2803","Brazil",2008-05-11,0.249
"2804","India",2008-05-11,0.015
"2805","Indonesia",2008-05-11,0.252
"2806","Mexico",2008-05-11,0.066
"2807","Philippines",2008-05-11,0.077
"2808","Singapore",2008-05-11,0.137
"2809","Thailand",2008-05-11,NA
"2810","Venezuela",2008-05-11,0.227
"2811","Argentina",2008-05-18,0.034
"2812","Bolivia",2008-05-18,0.027
"2813","Brazil",2008-05-18,0.229
"2814","India",2008-05-18,0.021
"2815","Indonesia",2008-05-18,0.236
"2816","Mexico",2008-05-18,0.079
"2817","Philippines",2008-05-18,0.076
"2818","Singapore",2008-05-18,0.139
"2819","Thailand",2008-05-18,NA
"2820","Venezuela",2008-05-18,0.238
"2821","Argentina",2008-05-25,0.024
"2822","Bolivia",2008-05-25,0.028
"2823","Brazil",2008-05-25,0.197
"2824","India",2008-05-25,0.021
"2825","Indonesia",2008-05-25,0.231
"2826","Mexico",2008-05-25,0.101
"2827","Philippines",2008-05-25,0.085
"2828","Singapore",2008-05-25,0.115
"2829","Thailand",2008-05-25,NA
"2830","Venezuela",2008-05-25,0.207
"2831","Argentina",2008-06-01,0.022
"2832","Bolivia",2008-06-01,0.06
"2833","Brazil",2008-06-01,0.124
"2834","India",2008-06-01,0.018
"2835","Indonesia",2008-06-01,0.23
"2836","Mexico",2008-06-01,0.142
