"","country","date","searches"
"5994","Poland",2006-12-10,45
"5995","Romania",2006-12-10,962
"5996","Russia",2006-12-10,342
"5997","South.Africa",2006-12-10,1928
"5998","Spain",2006-12-10,50
"5999","Sweden",2006-12-10,3
"6000","Switzerland",2006-12-10,26
"6001","Ukraine",2006-12-10,421
"6002","United.States",2006-12-10,2079
"6003","Uruguay",2006-12-10,110
"6004","Argentina",2006-12-17,93
"6005","Australia",2006-12-17,121
"6006","Austria",2006-12-17,791
"6007","Belgium",2006-12-17,85
"6008","Bolivia",2006-12-17,267
"6009","Brazil",2006-12-17,151
"6010","Bulgaria",2006-12-17,1251
"6011","Canada",2006-12-17,3008
"6012","Chile",2006-12-17,2
"6013","France",2006-12-17,120
"6014","Germany",2006-12-17,1036
"6015","Hungary",2006-12-17,64
"6016","Japan",2006-12-17,30
"6017","Mexico",2006-12-17,1654
"6018","Netherlands",2006-12-17,27
"6019","New.Zealand",2006-12-17,7
"6020","Norway",2006-12-17,22
"6021","Paraguay",2006-12-17,202
"6022","Peru",2006-12-17,192
"6023","Poland",2006-12-17,42
"6024","Romania",2006-12-17,1085
"6025","Russia",2006-12-17,338
"6026","South.Africa",2006-12-17,1626
"6027","Spain",2006-12-17,32
"6028","Sweden",2006-12-17,2
"6029","Switzerland",2006-12-17,27
"6030","Ukraine",2006-12-17,418
"6031","United.States",2006-12-17,2305
"6032","Uruguay",2006-12-17,96
"6033","Argentina",2006-12-24,87
"6034","Australia",2006-12-24,165
"6035","Austria",2006-12-24,793
"6036","Belgium",2006-12-24,109
"6037","Bolivia",2006-12-24,235
"6038","Brazil",2006-12-24,156
"6039","Bulgaria",2006-12-24,1318
"6040","Canada",2006-12-24,3302
"6041","Chile",2006-12-24,3
"6042","France",2006-12-24,198
"6043","Germany",2006-12-24,1022
"6044","Hungary",2006-12-24,76
"6045","Japan",2006-12-24,26
"6046","Mexico",2006-12-24,1740
"6047","Netherlands",2006-12-24,27
"6048","New.Zealand",2006-12-24,15
"6049","Norway",2006-12-24,21
"6050","Paraguay",2006-12-24,197
"6051","Peru",2006-12-24,177
"6052","Poland",2006-12-24,36
"6053","Romania",2006-12-24,1256
"6054","Russia",2006-12-24,330
"6055","South.Africa",2006-12-24,1786
"6056","Spain",2006-12-24,64
"6057","Sweden",2006-12-24,2
"6058","Switzerland",2006-12-24,32
"6059","Ukraine",2006-12-24,427
"6060","United.States",2006-12-24,2547
"6061","Uruguay",2006-12-24,88
"6062","Argentina",2006-12-31,80
"6063","Australia",2006-12-31,136
"6064","Austria",2006-12-31,858
"6065","Belgium",2006-12-31,96
"6066","Bolivia",2006-12-31,208
"6067","Brazil",2006-12-31,158
"6068","Bulgaria",2006-12-31,1291
"6069","Canada",2006-12-31,3722
"6070","Chile",2006-12-31,3
"6071","France",2006-12-31,209
"6072","Germany",2006-12-31,1106
"6073","Hungary",2006-12-31,108
"6074","Japan",2006-12-31,26
"6075","Mexico",2006-12-31,1617
"6076","Netherlands",2006-12-31,29
"6077","New.Zealand",2006-12-31,12
"6078","Norway",2006-12-31,24
"6079","Paraguay",2006-12-31,192
"6080","Peru",2006-12-31,193
"6081","Poland",2006-12-31,37
"6082","Romania",2006-12-31,1293
"6083","Russia",2006-12-31,329
"6084","South.Africa",2006-12-31,2284
"6085","Spain",2006-12-31,109
"6086","Sweden",2006-12-31,5
"6087","Switzerland",2006-12-31,47
"6088","Ukraine",2006-12-31,425
"6089","United.States",2006-12-31,2419
"6090","Uruguay",2006-12-31,82
"6091","Argentina",2007-01-07,82
"6092","Australia",2007-01-07,128
"6093","Austria",2007-01-07,964
"6094","Belgium",2007-01-07,113
"6095","Bolivia",2007-01-07,197
"6096","Brazil",2007-01-07,157
"6097","Bulgaria",2007-01-07,1841
"6098","Canada",2007-01-07,3099
"6099","Chile",2007-01-07,2
"6100","France",2007-01-07,169
"6101","Germany",2007-01-07,1030
"6102","Hungary",2007-01-07,122
"6103","Japan",2007-01-07,26
"6104","Mexico",2007-01-07,1987
"6105","Netherlands",2007-01-07,32
"6106","New.Zealand",2007-01-07,6
"6107","Norway",2007-01-07,39
"6108","Paraguay",2007-01-07,181
"6109","Peru",2007-01-07,209
"6110","Poland",2007-01-07,41
"6111","Romania",2007-01-07,1270
"6112","Russia",2007-01-07,337
"6113","South.Africa",2007-01-07,2046
"6114","Spain",2007-01-07,130
"6115","Sweden",2007-01-07,3
"6116","Switzerland",2007-01-07,45
"6117","Ukraine",2007-01-07,407
"6118","United.States",2007-01-07,2082
"6119","Uruguay",2007-01-07,75
"6120","Argentina",2007-01-14,94
"6121","Australia",2007-01-14,109
"6122","Austria",2007-01-14,869
"6123","Belgium",2007-01-14,113
"6124","Bolivia",2007-01-14,186
"6125","Brazil",2007-01-14,168
"6126","Bulgaria",2007-01-14,2845
"6127","Canada",2007-01-14,2748
"6128","Chile",2007-01-14,2
"6129","France",2007-01-14,155
"6130","Germany",2007-01-14,910
"6131","Hungary",2007-01-14,158
"6132","Japan",2007-01-14,38
"6133","Mexico",2007-01-14,3041
"6134","Netherlands",2007-01-14,28
"6135","New.Zealand",2007-01-14,7
"6136","Norway",2007-01-14,38
"6137","Paraguay",2007-01-14,181
"6138","Peru",2007-01-14,237
"6139","Poland",2007-01-14,49
"6140","Romania",2007-01-14,1261
"6141","Russia",2007-01-14,300
"6142","South.Africa",2007-01-14,1714
"6143","Spain",2007-01-14,169
"6144","Sweden",2007-01-14,3
"6145","Switzerland",2007-01-14,65
"6146","Ukraine",2007-01-14,372
"6147","United.States",2007-01-14,1968
"6148","Uruguay",2007-01-14,73
"6149","Argentina",2007-01-21,100
"6150","Australia",2007-01-21,99
"6151","Austria",2007-01-21,1070
"6152","Belgium",2007-01-21,137
"6153","Bolivia",2007-01-21,224
"6154","Brazil",2007-01-21,159
"6155","Bulgaria",2007-01-21,3592
"6156","Canada",2007-01-21,2844
"6157","Chile",2007-01-21,2
"6158","France",2007-01-21,191
"6159","Germany",2007-01-21,1014
"6160","Hungary",2007-01-21,190
"6161","Japan",2007-01-21,62
"6162","Mexico",2007-01-21,2911
"6163","Netherlands",2007-01-21,32
"6164","New.Zealand",2007-01-21,4
"6165","Norway",2007-01-21,73
"6166","Paraguay",2007-01-21,177
"6167","Peru",2007-01-21,208
"6168","Poland",2007-01-21,54
"6169","Romania",2007-01-21,1358
"6170","Russia",2007-01-21,332
"6171","South.Africa",2007-01-21,1844
"6172","Spain",2007-01-21,188
"6173","Sweden",2007-01-21,4
"6174","Switzerland",2007-01-21,90
"6175","Ukraine",2007-01-21,365
"6176","United.States",2007-01-21,2182
"6177","Uruguay",2007-01-21,72
"6178","Argentina",2007-01-28,106
"6179","Australia",2007-01-28,105
"6180","Austria",2007-01-28,1250
"6181","Belgium",2007-01-28,294
"6182","Bolivia",2007-01-28,248
"6183","Brazil",2007-01-28,167
"6184","Bulgaria",2007-01-28,2714
"6185","Canada",2007-01-28,2965
"6186","Chile",2007-01-28,2
"6187","France",2007-01-28,386
"6188","Germany",2007-01-28,1139
"6189","Hungary",2007-01-28,229
"6190","Japan",2007-01-28,114
"6191","Mexico",2007-01-28,2538
"6192","Netherlands",2007-01-28,37
"6193","New.Zealand",2007-01-28,3
"6194","Norway",2007-01-28,133
"6195","Paraguay",2007-01-28,178
"6196","Peru",2007-01-28,183
"6197","Poland",2007-01-28,67
"6198","Romania",2007-01-28,1497
"6199","Russia",2007-01-28,330
"6200","South.Africa",2007-01-28,1662
"6201","Spain",2007-01-28,279
"6202","Sweden",2007-01-28,5
"6203","Switzerland",2007-01-28,188
"6204","Ukraine",2007-01-28,418
"6205","United.States",2007-01-28,2409
"6206","Uruguay",2007-01-28,71
"6207","Argentina",2007-02-04,108
"6208","Australia",2007-02-04,134
"6209","Austria",2007-02-04,1348
"6210","Belgium",2007-02-04,531
"6211","Bolivia",2007-02-04,232
"6212","Brazil",2007-02-04,165
"6213","Bulgaria",2007-02-04,1953
"6214","Canada",2007-02-04,3309
"6215","Chile",2007-02-04,2
"6216","France",2007-02-04,567
"6217","Germany",2007-02-04,1381
"6218","Hungary",2007-02-04,322
"6219","Japan",2007-02-04,210
"6220","Mexico",2007-02-04,2229
"6221","Netherlands",2007-02-04,46
"6222","New.Zealand",2007-02-04,4
"6223","Norway",2007-02-04,199
"6224","Paraguay",2007-02-04,182
"6225","Peru",2007-02-04,209
"6226","Poland",2007-02-04,136
"6227","Romania",2007-02-04,1174
"6228","Russia",2007-02-04,408
"6229","South.Africa",2007-02-04,1797
"6230","Spain",2007-02-04,303
"6231","Sweden",2007-02-04,5
"6232","Switzerland",2007-02-04,322
"6233","Ukraine",2007-02-04,775
"6234","United.States",2007-02-04,2806
"6235","Uruguay",2007-02-04,73
"6236","Argentina",2007-02-11,104
"6237","Australia",2007-02-11,138
"6238","Austria",2007-02-11,1453
"6239","Belgium",2007-02-11,976
"6240","Bolivia",2007-02-11,225
"6241","Brazil",2007-02-11,197
"6242","Bulgaria",2007-02-11,1540
"6243","Canada",2007-02-11,3456
"6244","Chile",2007-02-11,2
"6245","France",2007-02-11,481
"6246","Germany",2007-02-11,1615
"6247","Hungary",2007-02-11,268
"6248","Japan",2007-02-11,332
"6249","Mexico",2007-02-11,2057
"6250","Netherlands",2007-02-11,55
"6251","New.Zealand",2007-02-11,4
"6252","Norway",2007-02-11,256
"6253","Paraguay",2007-02-11,192
"6254","Peru",2007-02-11,188
"6255","Poland",2007-02-11,141
"6256","Romania",2007-02-11,1029
"6257","Russia",2007-02-11,447
"6258","South.Africa",2007-02-11,2136
"6259","Spain",2007-02-11,161
"6260","Sweden",2007-02-11,9
"6261","Switzerland",2007-02-11,395
"6262","Ukraine",2007-02-11,1107
"6263","United.States",2007-02-11,2970
"6264","Uruguay",2007-02-11,72
"6265","Argentina",2007-02-18,111
"6266","Australia",2007-02-18,163
"6267","Austria",2007-02-18,1607
"6268","Belgium",2007-02-18,900
"6269","Bolivia",2007-02-18,208
"6270","Brazil",2007-02-18,224
"6271","Bulgaria",2007-02-18,1150
"6272","Canada",2007-02-18,3340
"6273","Chile",2007-02-18,2
"6274","France",2007-02-18,212
"6275","Germany",2007-02-18,1982
"6276","Hungary",2007-02-18,229
"6277","Japan",2007-02-18,478
"6278","Mexico",2007-02-18,2096
"6279","Netherlands",2007-02-18,85
"6280","New.Zealand",2007-02-18,6
"6281","Norway",2007-02-18,295
"6282","Paraguay",2007-02-18,237
"6283","Peru",2007-02-18,215
"6284","Poland",2007-02-18,194
"6285","Romania",2007-02-18,983
"6286","Russia",2007-02-18,606
"6287","South.Africa",2007-02-18,2414
"6288","Spain",2007-02-18,97
"6289","Sweden",2007-02-18,11
"6290","Switzerland",2007-02-18,339
"6291","Ukraine",2007-02-18,1175
"6292","United.States",2007-02-18,2941
"6293","Uruguay",2007-02-18,74
"6294","Argentina",2007-02-25,102
"6295","Australia",2007-02-25,193
"6296","Austria",2007-02-25,1469
"6297","Belgium",2007-02-25,530
"6298","Bolivia",2007-02-25,245
"6299","Brazil",2007-02-25,237
"6300","Bulgaria",2007-02-25,957
"6301","Canada",2007-02-25,3006
"6302","Chile",2007-02-25,2
"6303","France",2007-02-25,77
"6304","Germany",2007-02-25,1922
"6305","Hungary",2007-02-25,167
"6306","Japan",2007-02-25,655
"6307","Mexico",2007-02-25,1939
"6308","Netherlands",2007-02-25,97
"6309","New.Zealand",2007-02-25,7
"6310","Norway",2007-02-25,149
"6311","Paraguay",2007-02-25,275
"6312","Peru",2007-02-25,199
"6313","Poland",2007-02-25,216
"6314","Romania",2007-02-25,949
"6315","Russia",2007-02-25,761
"6316","South.Africa",2007-02-25,1858
"6317","Spain",2007-02-25,52
"6318","Sweden",2007-02-25,19
"6319","Switzerland",2007-02-25,183
"6320","Ukraine",2007-02-25,1111
"6321","United.States",2007-02-25,2641
"6322","Uruguay",2007-02-25,76
"6323","Argentina",2007-03-04,98
"6324","Australia",2007-03-04,222
"6325","Austria",2007-03-04,1207
"6326","Belgium",2007-03-04,196
"6327","Bolivia",2007-03-04,300
"6328","Brazil",2007-03-04,230
"6329","Bulgaria",2007-03-04,809
"6330","Canada",2007-03-04,2845
"6331","Chile",2007-03-04,2
"6332","France",2007-03-04,37
"6333","Germany",2007-03-04,1592
"6334","Hungary",2007-03-04,100
"6335","Japan",2007-03-04,748
"6336","Mexico",2007-03-04,1777
"6337","Netherlands",2007-03-04,79
"6338","New.Zealand",2007-03-04,8
"6339","Norway",2007-03-04,85
"6340","Paraguay",2007-03-04,299
"6341","Peru",2007-03-04,195
"6342","Poland",2007-03-04,232
"6343","Romania",2007-03-04,925
"6344","Russia",2007-03-04,612
"6345","South.Africa",2007-03-04,2002
"6346","Spain",2007-03-04,41
"6347","Sweden",2007-03-04,26
"6348","Switzerland",2007-03-04,131
"6349","Ukraine",2007-03-04,708
"6350","United.States",2007-03-04,2424
"6351","Uruguay",2007-03-04,77
"6352","Argentina",2007-03-11,118
"6353","Australia",2007-03-11,242
"6354","Austria",2007-03-11,1053
"6355","Belgium",2007-03-11,110
"6356","Bolivia",2007-03-11,369
"6357","Brazil",2007-03-11,231
"6358","Bulgaria",2007-03-11,709
"6359","Canada",2007-03-11,2311
"6360","Chile",2007-03-11,4
"6361","France",2007-03-11,23
"6362","Germany",2007-03-11,1258
"6363","Hungary",2007-03-11,71
"6364","Japan",2007-03-11,750
"6365","Mexico",2007-03-11,1678
"6366","Netherlands",2007-03-11,60
"6367","New.Zealand",2007-03-11,7
"6368","Norway",2007-03-11,57
"6369","Paraguay",2007-03-11,323
"6370","Peru",2007-03-11,199
"6371","Poland",2007-03-11,159
"6372","Romania",2007-03-11,897
"6373","Russia",2007-03-11,432
"6374","South.Africa",2007-03-11,2338
"6375","Spain",2007-03-11,34
"6376","Sweden",2007-03-11,14
"6377","Switzerland",2007-03-11,61
"6378","Ukraine",2007-03-11,517
"6379","United.States",2007-03-11,2086
"6380","Uruguay",2007-03-11,96
"6381","Argentina",2007-03-18,125
"6382","Australia",2007-03-18,235
"6383","Austria",2007-03-18,901
"6384","Belgium",2007-03-18,94
"6385","Bolivia",2007-03-18,425
"6386","Brazil",2007-03-18,240
"6387","Bulgaria",2007-03-18,753
"6388","Canada",2007-03-18,1847
"6389","Chile",2007-03-18,3
"6390","France",2007-03-18,23
"6391","Germany",2007-03-18,1110
"6392","Hungary",2007-03-18,66
"6393","Japan",2007-03-18,884
"6394","Mexico",2007-03-18,1555
"6395","Netherlands",2007-03-18,46
"6396","New.Zealand",2007-03-18,8
"6397","Norway",2007-03-18,38
"6398","Paraguay",2007-03-18,310
"6399","Peru",2007-03-18,227
"6400","Poland",2007-03-18,116
"6401","Romania",2007-03-18,817
"6402","Russia",2007-03-18,327
"6403","South.Africa",2007-03-18,2198
"6404","Spain",2007-03-18,40
"6405","Sweden",2007-03-18,5
"6406","Switzerland",2007-03-18,45
"6407","Ukraine",2007-03-18,443
"6408","United.States",2007-03-18,1893
"6409","Uruguay",2007-03-18,98
"6410","Argentina",2007-03-25,131
"6411","Australia",2007-03-25,281
"6412","Austria",2007-03-25,783
"6413","Belgium",2007-03-25,66
"6414","Bolivia",2007-03-25,444
"6415","Brazil",2007-03-25,252
"6416","Bulgaria",2007-03-25,688
"6417","Canada",2007-03-25,1618
"6418","Chile",2007-03-25,3
"6419","France",2007-03-25,18
"6420","Germany",2007-03-25,960
"6421","Hungary",2007-03-25,60
"6422","Japan",2007-03-25,684
"6423","Mexico",2007-03-25,1485
"6424","Netherlands",2007-03-25,40
"6425","New.Zealand",2007-03-25,9
"6426","Norway",2007-03-25,29
"6427","Paraguay",2007-03-25,322
"6428","Peru",2007-03-25,233
"6429","Poland",2007-03-25,87
"6430","Romania",2007-03-25,745
"6431","Russia",2007-03-25,359
"6432","South.Africa",2007-03-25,2124
"6433","Spain",2007-03-25,35
"6434","Sweden",2007-03-25,4
"6435","Switzerland",2007-03-25,30
"6436","Ukraine",2007-03-25,379
"6437","United.States",2007-03-25,1604
"6438","Uruguay",2007-03-25,120
"6439","Argentina",2007-04-01,129
"6440","Australia",2007-04-01,191
"6441","Austria",2007-04-01,686
"6442","Belgium",2007-04-01,45
"6443","Bolivia",2007-04-01,418
"6444","Brazil",2007-04-01,241
"6445","Bulgaria",2007-04-01,653
"6446","Canada",2007-04-01,1588
"6447","Chile",2007-04-01,5
"6448","France",2007-04-01,19
"6449","Germany",2007-04-01,799
"6450","Hungary",2007-04-01,52
"6451","Japan",2007-04-01,320
"6452","Mexico",2007-04-01,1159
"6453","Netherlands",2007-04-01,31
"6454","New.Zealand",2007-04-01,13
"6455","Norway",2007-04-01,25
"6456","Paraguay",2007-04-01,313
"6457","Peru",2007-04-01,263
"6458","Poland",2007-04-01,61
"6459","Romania",2007-04-01,789
"6460","Russia",2007-04-01,294
"6461","South.Africa",2007-04-01,2220
"6462","Spain",2007-04-01,36
"6463","Sweden",2007-04-01,3
"6464","Switzerland",2007-04-01,22
"6465","Ukraine",2007-04-01,329
"6466","United.States",2007-04-01,1375
"6467","Uruguay",2007-04-01,117
"6468","Argentina",2007-04-08,138
"6469","Australia",2007-04-08,232
"6470","Austria",2007-04-08,643
"6471","Belgium",2007-04-08,48
"6472","Bolivia",2007-04-08,411
"6473","Brazil",2007-04-08,268
"6474","Bulgaria",2007-04-08,548
"6475","Canada",2007-04-08,1744
"6476","Chile",2007-04-08,6
"6477","France",2007-04-08,16
"6478","Germany",2007-04-08,747
"6479","Hungary",2007-04-08,50
"6480","Japan",2007-04-08,195
"6481","Mexico",2007-04-08,1207
"6482","Netherlands",2007-04-08,31
"6483","New.Zealand",2007-04-08,13
"6484","Norway",2007-04-08,21
"6485","Paraguay",2007-04-08,301
"6486","Peru",2007-04-08,285
"6487","Poland",2007-04-08,51
"6488","Romania",2007-04-08,751
"6489","Russia",2007-04-08,249
"6490","South.Africa",2007-04-08,2508
"6491","Spain",2007-04-08,35
"6492","Sweden",2007-04-08,3
"6493","Switzerland",2007-04-08,15
"6494","Ukraine",2007-04-08,299
"6495","United.States",2007-04-08,1372
"6496","Uruguay",2007-04-08,124
"6497","Argentina",2007-04-15,158
"6498","Australia",2007-04-15,314
"6499","Austria",2007-04-15,631
"6500","Belgium",2007-04-15,41
"6501","Bolivia",2007-04-15,517
"6502","Brazil",2007-04-15,267
"6503","Bulgaria",2007-04-15,617
"6504","Canada",2007-04-15,1513
"6505","Chile",2007-04-15,9
"6506","France",2007-04-15,11
"6507","Germany",2007-04-15,648
"6508","Hungary",2007-04-15,48
"6509","Japan",2007-04-15,117
"6510","Mexico",2007-04-15,1174
"6511","Netherlands",2007-04-15,21
"6512","New.Zealand",2007-04-15,12
"6513","Norway",2007-04-15,16
"6514","Paraguay",2007-04-15,322
"6515","Peru",2007-04-15,314
"6516","Poland",2007-04-15,40
"6517","Romania",2007-04-15,729
"6518","Russia",2007-04-15,236
"6519","South.Africa",2007-04-15,2221
"6520","Spain",2007-04-15,29
"6521","Sweden",2007-04-15,2
"6522","Switzerland",2007-04-15,11
"6523","Ukraine",2007-04-15,297
"6524","United.States",2007-04-15,1243
"6525","Uruguay",2007-04-15,114
"6526","Argentina",2007-04-22,180
"6527","Australia",2007-04-22,274
"6528","Austria",2007-04-22,609
"6529","Belgium",2007-04-22,40
"6530","Bolivia",2007-04-22,513
"6531","Brazil",2007-04-22,261
"6532","Bulgaria",2007-04-22,630
"6533","Canada",2007-04-22,1326
"6534","Chile",2007-04-22,8
"6535","France",2007-04-22,5
"6536","Germany",2007-04-22,560
"6537","Hungary",2007-04-22,44
"6538","Japan",2007-04-22,93
"6539","Mexico",2007-04-22,1112
"6540","Netherlands",2007-04-22,19
"6541","New.Zealand",2007-04-22,20
"6542","Norway",2007-04-22,17
"6543","Paraguay",2007-04-22,337
"6544","Peru",2007-04-22,315
"6545","Poland",2007-04-22,36
"6546","Romania",2007-04-22,692
"6547","Russia",2007-04-22,364
"6548","South.Africa",2007-04-22,1944
"6549","Spain",2007-04-22,23
"6550","Sweden",2007-04-22,2
"6551","Switzerland",2007-04-22,9
"6552","Ukraine",2007-04-22,323
"6553","United.States",2007-04-22,1080
"6554","Uruguay",2007-04-22,107
"6555","Argentina",2007-04-29,182
"6556","Australia",2007-04-29,340
"6557","Austria",2007-04-29,524
"6558","Belgium",2007-04-29,32
"6559","Bolivia",2007-04-29,521
"6560","Brazil",2007-04-29,306
"6561","Bulgaria",2007-04-29,662
"6562","Canada",2007-04-29,1258
"6563","Chile",2007-04-29,9
"6564","France",2007-04-29,6
"6565","Germany",2007-04-29,468
"6566","Hungary",2007-04-29,43
"6567","Japan",2007-04-29,52
"6568","Mexico",2007-04-29,1081
"6569","Netherlands",2007-04-29,17
"6570","New.Zealand",2007-04-29,19
"6571","Norway",2007-04-29,16
"6572","Paraguay",2007-04-29,398
"6573","Peru",2007-04-29,285
"6574","Poland",2007-04-29,32
"6575","Romania",2007-04-29,662
"6576","Russia",2007-04-29,318
"6577","South.Africa",2007-04-29,2628
"6578","Spain",2007-04-29,21
"6579","Sweden",2007-04-29,1
"6580","Switzerland",2007-04-29,10
"6581","Ukraine",2007-04-29,304
"6582","United.States",2007-04-29,980
"6583","Uruguay",2007-04-29,101
"6584","Argentina",2007-05-06,219
"6585","Australia",2007-05-06,362
"6586","Austria",2007-05-06,544
"6587","Belgium",2007-05-06,37
"6588","Bolivia",2007-05-06,423
"6589","Brazil",2007-05-06,332
"6590","Bulgaria",2007-05-06,568
"6591","Canada",2007-05-06,1188
"6592","Chile",2007-05-06,9
"6593","France",2007-05-06,6
"6594","Germany",2007-05-06,524
"6595","Hungary",2007-05-06,43
"6596","Japan",2007-05-06,23
"6597","Mexico",2007-05-06,1040
"6598","Netherlands",2007-05-06,17
"6599","New.Zealand",2007-05-06,13
"6600","Norway",2007-05-06,17
"6601","Paraguay",2007-05-06,427
"6602","Peru",2007-05-06,299
"6603","Poland",2007-05-06,26
"6604","Romania",2007-05-06,709
"6605","Russia",2007-05-06,259
"6606","South.Africa",2007-05-06,2928
"6607","Spain",2007-05-06,26
"6608","Sweden",2007-05-06,1
"6609","Switzerland",2007-05-06,11
"6610","Ukraine",2007-05-06,287
"6611","United.States",2007-05-06,931
"6612","Uruguay",2007-05-06,109
"6613","Argentina",2007-05-13,265
"6614","Australia",2007-05-13,382
"6615","Austria",2007-05-13,512
"6616","Belgium",2007-05-13,37
